,GDP,CPI,Interest,Net Income Margin,Diluted EPS,Current Ratio,Cash Conversion Cycle,Debt to Equity,Volume,Unemployment,MA30,MA7,RSI,ADX,ATR,OBV,Walmart,S&P500
2018-07-21,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,14445300.0,3.8,25.59192797342936,26.14017677307129,66.15469089467182,23.23754540416441,0.1195179931912669,876999300.0,26.197120666503903,2801.830078125
2018-07-22,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,14445300.0,3.8,25.630106035868327,26.15547561645508,66.15469089467182,23.8855337173915,0.110980993677605,876999300.0,26.197120666503903,2801.830078125
2018-07-23,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,14445300.0,3.8,25.662235005696616,26.170774459838867,66.15469089467182,24.487237151102367,0.1030537798434903,876999300.0,26.06920051574707,2806.97998046875
2018-07-24,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,12450000.0,3.8,25.690099970499677,26.17034912109375,60.38853743951641,24.222225560240258,0.1048299491944436,864549300.0,26.167375564575195,2820.39990234375
2018-07-25,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,16768500.0,3.8,25.721237436930338,26.160573959350582,63.05038005664226,24.35640659974342,0.104354599168278,881317800.0,26.1495304107666,2846.070068359375
2018-07-26,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,17427300.0,3.8,25.735417874654136,26.153349467686244,62.231769206185184,24.364058872073915,0.0981753530711577,863890500.0,26.24769592285156,2837.43994140625
2018-07-27,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,19644900.0,3.8,25.75772959391276,26.17502348763602,64.92924887343115,24.75651879170166,0.0981746501435722,883535400.0,26.21795654296875,2818.820068359375
2018-07-28,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,14038200.0,3.8,25.77002607981364,26.178000041416716,63.450733512512045,24.90972937979612,0.0932864165535179,869497200.0,26.21795654296875,2818.820068359375
2018-07-29,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,14038200.0,3.8,25.79253667195638,26.180976595197404,63.450733512512045,25.05199635445526,0.0866231010854095,869497200.0,26.21795654296875,2818.820068359375
2018-07-30,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,14038200.0,3.8,25.81712951660156,26.183953148978095,63.45073351251206,25.184101402353036,0.080435736722166,869497200.0,26.44106674194336,2802.60009765625
2018-07-31,0.0430108007522058,0.0285412478556192,1.91,1.74,0.24,0.7336,3.8702,0.5409325366426638,18032100.0,3.8,25.84915936787923,26.23707689557757,69.87781124948931,26.22492433782629,0.0906267697401976,887529300.0,26.545190811157227,2816.2900390625
2018-08-01,0.0430108007522058,0.0285412478556192,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,20124300.0,3.8,25.88466002146403,26.291050502232142,72.32381699619125,27.54083217029459,0.0915908625597455,907653600.0,26.250673294067383,2813.360107421875
2018-08-02,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,15150000.0,3.8,25.926705423990885,26.305499485560823,57.98187704387144,26.713898021540896,0.1060856235976096,892503600.0,26.405366897583008,2827.219970703125
2018-08-03,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,12918300.0,3.8,25.969544219970704,26.32802391052246,62.2196566868098,26.55142768954652,0.1095576221631821,905421900.0,26.65526390075684,2840.35009765625
2018-08-04,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,17241600.0,3.8,26.020712916056315,26.390496390206472,67.859065709675,27.206192241675332,0.1195818636639426,922663500.0,26.65526390075684,2840.35009765625
2018-08-05,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,17241600.0,3.8,26.07059237162272,26.452968869890487,67.859065709675,27.814187897223523,0.111040301973661,922663500.0,26.65526390075684,2840.35009765625
2018-08-06,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,17241600.0,3.8,26.12106685638428,26.5154413495745,67.859065709675,28.378755291661125,0.1031088518326852,922663500.0,26.67609214782715,2850.39990234375
2018-08-07,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,13954800.0,3.8,26.172235616048177,26.549016407557897,68.35085091089039,28.973251472383957,0.09723166577823,936618300.0,26.705835342407227,2858.449951171875
2018-08-08,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,13580100.0,3.8,26.224395815531413,26.571965626307897,69.07845923627883,29.629227686682075,0.0924110606926477,950198400.0,26.78913688659668,2857.699951171875
2018-08-09,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,15123300.0,3.8,26.265251477559406,26.648888996669225,71.08353567860797,30.524787948863064,0.0917603809424195,965321700.0,26.633543014526367,2853.580078125
2018-08-10,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,14183700.0,3.8,26.288227717081707,26.68148558480399,62.88158073708663,30.184671772099502,0.0963199160229833,951138000.0,26.983627319335938,2833.280029296875
2018-08-11,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,24734700.0,3.8,26.32961648305257,26.728394644601003,70.99182011708542,31.027455233676022,0.1144459437934538,975872700.0,26.983627319335938,2833.280029296875
2018-08-12,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,24734700.0,3.8,26.371104367574056,26.77530370439802,70.99182011708544,31.81003987656851,0.1062712335224928,975872700.0,26.983627319335938,2833.280029296875
2018-08-13,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,24734700.0,3.8,26.40089098612468,26.822212764195037,70.99182011708544,32.53672561639725,0.098680431128029,975872700.0,26.82204818725586,2821.929931640625
2018-08-14,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,17637600.0,3.8,26.42529163360596,26.843063626970565,63.05039098789636,32.07701535635407,0.1031731954817468,958235100.0,27.18410301208496,2839.9599609375
2018-08-15,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,17510400.0,3.8,26.46176077524821,26.911387579781668,70.90440039260253,32.77214288698628,0.1216647404351293,975745500.0,26.995594024658203,2818.3701171875
2018-08-16,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,25850700.0,3.8,26.492541313171387,26.9408814566476,63.35356453529185,32.338927614386094,0.1264393295059599,949894800.0,29.515031814575195,2840.68994140625
2018-08-17,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,127893900.0,3.8,26.601848983764647,27.352522713797438,85.53110676248892,35.10487660799979,0.2973677909638908,1077788700.0,29.278640747070312,2850.1298828125
2018-08-18,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,49389900.0,3.8,26.70446694691976,27.680381774902344,80.60230613998847,36.96914344171245,0.2930123107168188,1028398800.0,29.278640747070312,2850.1298828125
2018-08-19,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,49389900.0,3.8,26.810555712382,28.008240836007253,80.60230613998847,38.70024835873134,0.2720828599513317,1028398800.0,29.278640747070312,2850.1298828125
2018-08-20,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,49389900.0,3.8,26.91327304840088,28.336099897112167,80.60230613998847,40.3077029245346,0.252648369954808,1028398800.0,28.72508811950684,2857.050048828125
2018-08-21,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,38037900.0,3.8,26.997538630167643,28.60796274457659,68.97702366164971,40.13958466730352,0.27414153121257,990360900.0,28.749025344848636,2862.9599609375
2018-08-22,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,31593900.0,3.8,27.0826021194458,28.831523077828543,69.18400529630757,40.01304366196864,0.2562697950789434,1021954800.0,28.626340866088867,2861.820068359375
2018-08-23,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,23297100.0,3.8,27.16784013112386,29.06448691231864,66.72675796222572,39.54450596643169,0.2467279867704306,998657700.0,28.47972297668457,2856.97998046875
2018-08-24,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18289200.0,3.8,27.24491837819417,28.916585649762837,63.80991298245026,38.69274310917947,0.2395772655299925,980368500.0,28.410903930664062,2874.68994140625
2018-08-25,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,25782900.0,3.8,27.320297495524088,28.792623247419083,62.43043102248408,37.70475160459295,0.2273802498507436,954585600.0,28.410903930664062,2874.68994140625
2018-08-26,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,25782900.0,3.8,27.39240442911784,28.668660845075333,62.43043102248408,36.7873309217626,0.2111388034328334,954585600.0,28.410903930664062,2874.68994140625
2018-08-27,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,25782900.0,3.8,27.46550267537435,28.544698442731583,62.43043102248408,35.93544028770585,0.1960574603304881,954585600.0,28.28822135925293,2896.739990234375
2018-08-28,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,21120900.0,3.8,27.534511502583825,28.48228890555245,59.56337963579112,34.734820215125595,0.1908163968362485,933464700.0,28.746028900146484,2897.52001953125
2018-08-29,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,29949000.0,3.8,27.61878058115641,28.481860842023572,65.86342704985493,34.519965492595894,0.2098871928403418,963413700.0,28.617359161376957,2914.0400390625
2018-08-30,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,23588400.0,3.8,27.6913236618042,28.480577741350448,62.89736925689154,33.89673499410926,0.2040859461209982,939825300.0,28.755006790161133,2901.1298828125
2018-08-31,0.0430108007522058,0.0264292385687425,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,21176100.0,3.8,27.764984194437663,28.519904000418528,64.72736543161425,33.57944898476063,0.1993403520255111,961001400.0,28.683195114135746,2901.52001953125
2018-09-01,0.0430108007522058,0.0264292385687425,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18974100.0,3.8,27.84606825510661,28.55880274091448,62.98205252809756,33.03549584700595,0.1902311608826454,942027300.0,28.683195114135746,2901.52001953125
2018-09-02,0.0430108007522058,0.0233205510580882,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18974100.0,3.7,27.921995862325037,28.59770148141044,62.98205252809756,32.530396504805175,0.1766432208195993,942027300.0,28.683195114135746,2901.52001953125
2018-09-03,0.0430108007522058,0.0233205510580882,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18974100.0,3.7,27.989593569437663,28.636600221906388,62.98205252809757,32.06137568704731,0.1640258479039136,942027300.0,28.683195114135746,2901.52001953125
2018-09-04,0.0430108007522058,0.0233205510580882,1.91,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18974100.0,3.7,28.05719127655029,28.693025044032503,62.98205252809756,31.625856356272152,0.1523097159107769,942027300.0,28.53358268737793,2896.719970703125
2018-09-05,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,24842100.0,3.7,28.119801902770995,28.662675585065568,58.5574064262692,30.5893532488626,0.1521170523998509,917185200.0,28.910606384277344,2888.60009765625
2018-09-06,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,28423800.0,3.7,28.194285710652668,28.70456804547991,65.1934390054727,30.574890731868518,0.1681818127212482,945609000.0,28.859731674194336,2878.050048828125
2018-09-07,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18452400.0,3.7,28.26608225504557,28.71952874319894,63.71094277558996,30.349676076105045,0.1598027339613739,927156600.0,28.674213409423828,2871.679931640625
2018-09-08,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,20017200.0,3.7,28.32891813913981,28.718245642525808,58.48788275647667,29.39439675016564,0.1616395575905978,907139400.0,28.674213409423828,2871.679931640625
2018-09-09,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,20017200.0,3.7,28.396940485636392,28.71696254185268,58.48788275647669,28.50735166179333,0.1500938749055551,907139400.0,28.674213409423828,2871.679931640625
2018-09-10,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,20017200.0,3.7,28.45329335530599,28.71567944117955,58.48788275647669,27.683666936876183,0.1393728838408726,907139400.0,28.994382858276367,2877.1298828125
2018-09-11,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,24997800.0,3.7,28.52031853993734,28.76013483319964,64.72184434317124,27.809382776123776,0.1522869241988487,932137200.0,28.916587829589844,2887.889892578125
2018-09-12,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,19390500.0,3.7,28.5847505569458,28.814849853515625,62.27471119464063,27.57652846277788,0.1469660745193969,912746700.0,28.71611213684082,2888.919921875
2018-09-13,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,17700000.0,3.7,28.647886021931967,28.787064961024694,56.360755306008734,26.51545575915213,0.1507881901072274,895046700.0,28.461769104003903,2904.179931640625
2018-09-14,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,22958700.0,3.7,28.6904748916626,28.730213165283203,49.88778800885358,24.637524917947896,0.1581849645879193,872088000.0,28.303184509277344,2904.97998046875
2018-09-15,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18958200.0,3.7,28.734061241149902,28.677209036690847,46.31601669836331,23.40398503832829,0.1582135095978224,853129800.0,28.303184509277344,2904.97998046875
2018-09-16,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18958200.0,3.7,28.693666330973308,28.62420490809849,46.31601669836331,22.258555150110084,0.1469125446265493,853129800.0,28.303184509277344,2904.97998046875
2018-09-17,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18958200.0,3.7,28.661151123046874,28.57120077950614,46.31601669836331,21.194941682478888,0.1364187914389387,853129800.0,28.372005462646484,2888.800048828125
2018-09-18,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,15989400.0,3.7,28.63092994689941,28.482289722987584,48.321473256458965,19.92080681137912,0.1315903744339531,869119200.0,28.554523468017575,2904.31005859375
2018-09-19,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,20279400.0,3.7,28.60679270426432,28.43056624276297,53.30367119107249,18.969845066433823,0.1352280623580346,889398600.0,28.497676849365234,2907.949951171875
2018-09-20,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,17025300.0,3.7,28.599212328592937,28.399361201695037,51.63400269547223,17.848285089613153,0.1296293878076281,872373300.0,28.65028190612793,2930.75
2018-09-21,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,16656900.0,3.7,28.59592088063558,28.426291601998464,55.65018921186605,17.38057747062165,0.1312705070187043,889030200.0,28.695165634155277,2929.669921875
2018-09-22,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,28590300.0,3.7,28.598215039571127,28.48228890555245,56.78675680499512,17.108644337719408,0.1251000228050357,917620500.0,28.695165634155277,2929.669921875
2018-09-23,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,28590300.0,3.7,28.605396461486816,28.538286209106445,56.78675680499513,16.85613500002447,0.1161643068903903,917620500.0,28.695165634155277,2929.669921875
2018-09-24,0.0430108007522058,0.0233205510580882,1.92,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,28590300.0,3.7,28.61487185160319,28.59428351266044,56.78675680499512,16.621662043593457,0.1078668563982196,917620500.0,28.40192985534668,2919.3701171875
2018-09-25,0.0430108007522058,0.0233205510580882,1.93,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,16011000.0,3.7,28.61457271575928,28.59855842590332,46.96554735876152,15.867893703513705,0.1211074937132463,901609500.0,28.455787658691406,2915.56005859375
2018-09-26,0.0430108007522058,0.0233205510580882,1.93,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18579600.0,3.7,28.616068840026852,28.58445331028529,48.71976812398688,14.917362992693173,0.1163039444012092,920189100.0,28.303184509277344,2905.969970703125
2018-09-27,0.0430108007522058,0.0233205510580882,1.93,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,17755800.0,3.7,28.616567611694336,28.55666869027274,44.25323345530894,14.67280371388524,0.1188967447592701,902433300.0,28.16554450988769,2914.0
2018-09-28,0.0430108007522058,0.0233205510580882,2.18,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,16090200.0,3.7,28.597218132019044,28.48742049080985,40.63473204965215,14.96264172722884,0.12023554866144,886343100.0,28.09971618652344,2913.97998046875
2018-09-29,0.0430108007522058,0.0233205510580882,2.18,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18918900.0,3.7,28.579963366190597,28.4023562840053,38.99256128771279,15.46637284846781,0.1163493182830698,867424200.0,28.09971618652344,2913.97998046875
2018-09-30,0.0430108007522058,0.0233205510580882,2.18,-0.67,-0.1,0.9259,3.5194,0.6768547119709533,18918900.0,3.7,28.558120346069337,28.317292077200754,38.99256128771278,15.934123175332564,0.108038652691422,867424200.0,28.09971618652344,2913.97998046875
